date,order_no,qty,loading,carrier,product,code
2026-01-08,7257382531,33002.0,S132,مؤسسة الدائرة للنقليات,91,MK004
2026-01-08,7257382540,32992.8,S132,مؤسسة الدائرة للنقليات,91,MK047
2026-01-08,7257381980,33001.7,S132,شركة النسيم الجديد المحدودة,91,MK008
2026-01-08,7257382944,32005.0,S091,Al-Nassar Transport Company,95,JA069
2026-01-08,7257382935,31996.0,S091,Al-Nassar Transport Company,91,JA069
2026-01-08,7257372702,32007.7,S133,شركة أسدال للخدمات البترولية,95,RY075
2026-01-08,7257372710,31806.5,S133,محطة منير سفير المطيري,95,RY025
2026-01-08,7257389390,31998.3,S132,شركة القوة المتجددة للوقود,95,MK068
2026-01-08,7257391933,33001.9,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-01-08,7257391750,33001.8,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK071
2026-01-08,7257391670,32005.7,S132,شركة القوة المتجددة للوقود,95,MK015
2026-01-08,7257391613,33001.0,S132,شركة أفق الطائف,95,MK022
2026-01-08,7257391558,33003.8,S132,شركة أفق الطائف,95,MK033
2026-01-08,7257391505,33001.4,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-01-08,7257391457,33004.2,S132,شركة النسيم الجديد المحدودة,95,MK016
2026-01-08,7257391428,32999.8,S132,شركة النسيم الجديد المحدودة,95,MK072
2026-01-08,7257389831,33001.4,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-01-08,7257389789,32992.4,S132,شركة النسيم الجديد المحدودة,91,MK029
2026-01-08,7257389756,33006.6,S132,شركة النسيم الجديد المحدودة,91,MK018
2026-01-08,7257389732,33003.5,S132,شركة النسيم الجديد المحدودة,95,MK029
2026-01-08,7257389656,33004.1,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-01-08,7257384719,32998.1,S132,شركة أفق الطائف,91,MK033
2026-01-08,7257389269,33003.5,S132,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK005
2026-01-08,7257389281,33004.5,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,95,MK028
2026-01-08,7257389311,33003.7,S132,مؤسسة الدائرة للنقليات,95,MK004
2026-01-08,7257389337,33004.3,S132,مؤسسة الدائرة للنقليات,95,MK064
2026-01-08,7257389614,32989.4,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-01-08,7257372720,31996.5,S133,شركة القوة المتجددة للوقود,95,RY042
2026-01-08,7257382351,32014.0,S012,شركة أسدال للخدمات البترولية,ديزل,RY075
2026-01-09,7257393424,31991.7,S132,شركة النسيم الجديد المحدودة,ديزل,MK071
2026-01-09,7257393183,33001.5,S132,شركة أفق الطائف,91,MK017
2026-01-09,7257393119,33008.6,S132,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK005
2026-01-09,7257393081,33001.7,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-01-09,7257393054,32984.2,S132,مؤسسة الدائرة للنقليات,91,MK004
2026-01-09,7257392991,33001.5,S132,شركة تزويد السعودية المحدودة,91,MK006
2026-01-09,7257392946,33007.5,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK028
2026-01-09,7257392152,33001.5,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-01-09,7257392130,33001.4,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-01-09,7257392111,33001.7,S132,شركة النسيم الجديد المحدودة,91,MK002
2026-01-09,7257392096,33001.7,S132,شركة النسيم الجديد المحدودة,91,MK020
2026-01-09,7257392009,32501.9,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-01-09,7257391993,32501.6,S132,شركة النسيم الجديد المحدودة,ديزل,MK029
2026-01-09,7257392965,32991.6,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK046
2026-01-09,7257393011,31992.7,S132,شركة تزويد السعودية المحدودة,ديزل,MK046
2026-01-09,7257392104,32993.1,S132,شركة النسيم الجديد المحدودة,91,MK008
2026-01-09,7257397326,33005.1,S132,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK006
2026-01-09,7257397343,33004.2,S132,مؤسسة الدائرة للنقليات,95,MK004
2026-01-09,7257397355,31993.6,S132,مؤسسة الدائرة للنقليات,ديزل,MK004
2026-01-09,7257397378,33002.6,S132,شركة النسيم الجديد المحدودة,95,MK008
2026-01-09,7257397386,33007.4,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-01-09,7257397404,33004.8,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-01-09,7257397419,32998.7,S132,شركة النسيم الجديد المحدودة,95,MK002
2026-01-09,7257397438,33004.8,S132,شركة النسيم الجديد المحدودة,95,MK023
2026-01-09,7257397456,33004.1,S132,شركة النسيم الجديد المحدودة,95,MK018
2026-01-09,7257397497,33001.5,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-01-09,7257397508,32993.2,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-01-09,7257397515,33007.1,S132,شركة النسيم الجديد المحدودة,91,MK016
2026-01-09,7257397530,33001.5,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-01-09,7257397765,32993.5,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK014
2026-01-09,7257397849,33002.9,S132,مؤسسة الدائرة للنقليات,ديزل,MK047
2026-01-09,7257397855,33004.8,S132,مؤسسة الدائرة للنقليات,95,MK047
2026-01-09,7257398167,32989.6,S132,شركة أفق الطائف,95,MK017
2026-01-09,7257397316,32999.6,S132,شركة تزويد السعودية المحدودة,95,MK005
2026-01-09,7257396378,32991.2,S132,شركة أفق الطائف,ديزل,MK033
2026-01-09,7257396403,32001.5,S132,شركة القوة المتجددة للوقود,ديزل,MK014
2026-01-09,7257397307,33005.4,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,95,MK028
2026-01-09,7257397478,33006.0,S132,شركة أفق الطائف,95,MK003
2026-01-09,7257372805,31993.7,S133,شركة أسدال للخدمات البترولية,95,RY075
2026-01-09,7257390199,32001.8,S142,مؤسسة مسار الطريق للنقليات,95,QS055
2026-01-09,7257384820,32022.5,S142,مؤسسة مسار الطريق للنقليات,91,QS055
2026-01-09,7257384812,32057.2,S142,مؤسسة مسار الطريق للنقليات,91,HA043
2026-01-09,7257380932,31996.9,S142,مؤسسة مسار الطريق للنقليات,ديزل,QS055
2026-01-09,7257390096,32004.2,S133,شركة أسدال للخدمات البترولية,91,RY075
2026-01-09,7257384356,31989.0,S032,شركة هال للنقليات,91,EP051
2026-01-10,7257399124,32010.3,S132,شركة القوة المتجددة للوقود,91,MK068
2026-01-10,7257400121,31992.8,S132,شركة القوة المتجددة للوقود,ديزل,MK035
2026-01-10,7257400080,33001.7,S132,مؤسسة الدائرة للنقليات,91,MK047
2026-01-10,7257400043,33001.8,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-01-10,7257399167,32868.4,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-01-10,7257399096,33001.5,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK028
2026-01-10,7257398259,32991.6,S132,مؤسسة الدائرة للنقليات,91,MK004
2026-01-10,7257398233,32992.5,S132,شركة أفق الطائف,91,MK001
2026-01-10,7257398157,32990.9,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,91,MK004
2026-01-10,7257398148,32989.8,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK005
2026-01-10,7257398136,32993.1,S132,شركة أفق الطائف,91,MK033
2026-01-10,7257398129,33002.4,S132,شركة النسيم الجديد المحدودة,91,MK084
2026-01-10,7257398122,33008.3,S132,شركة النسيم الجديد المحدودة,91,MK002
2026-01-10,7257398112,33005.3,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-01-10,7257398105,32982.9,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-01-10,7257397653,32069.1,S133,شركة أسدال للخدمات البترولية,95,RY075
2026-01-10,7257396647,32021.0,S012,محطة منير سفير المطيري,91,RY024
2026-01-10,7257398483,32025.0,S012,محطة منير سفير المطيري,91,RY025
2026-01-10,7257397685,32001.0,S133,شركة القوة المتجددة للوقود,95,RY024
2026-01-10,7257397710,31999.3,S133,شركة أسدال للخدمات البترولية,91,RY075
2026-01-10,7257406293,31999.0,S091,Al-Nassar Transport Company,91,JA053
2026-01-10,7257406407,31998.0,S091,شركة ناقلين المحدودة,ديزل,JA061
2026-01-10,7257406369,33003.9,S132,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK005
2026-01-10,7257406268,32987.2,S132,شركة أفق الطائف,ديزل,MK033
2026-01-10,7257406246,31989.5,S132,شركة القوة المتجددة للوقود,95,MK014
2026-01-10,7257406221,32991.7,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-01-10,7257405068,32989.3,S132,مؤسسة الدائرة للنقليات,95,MK004
2026-01-10,7257405056,33002.4,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-01-10,7257405048,32001.7,S132,مؤسسة الدائرة للنقليات,ديزل,MK004
2026-01-10,7257405011,33003.9,S132,شركة تزويد السعودية المحدودة,95,MK063
2026-01-10,7257404972,33004.7,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,95,MK035
2026-01-10,7257404950,33001.2,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,95,MK028
2026-01-10,7257404898,33003.8,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-01-10,7257404737,33001.8,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-01-10,7257404803,33003.5,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-01-10,7257404815,32998.1,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-01-10,7257404834,33004.6,S132,شركة النسيم الجديد المحدودة,95,MK019
2026-01-10,7257404864,33004.9,S132,شركة النسيم الجديد المحدودة,95,MK084
2026-01-10,7257404893,33005.2,S132,شركة النسيم الجديد المحدودة,95,MK002
2026-01-10,7257404669,22005.4,S183,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,98,MK015
2026-01-10,7257405130,33007.6,S132,شركة النسيم الجديد المحدودة,91,MK008
2026-01-10,7257405034,32002.3,S132,شركة تزويد السعودية المحدودة,ديزل,MK046
2026-01-11,7257407078,33007.5,S132,شركة النسيم الجديد المحدودة,91,MK018
2026-01-11,7257407085,32998.1,S132,شركة أفق الطائف,91,MK022
2026-01-11,7257407094,32990.5,S132,شركة النسيم الجديد المحدودة,91,MK029
2026-01-11,7257407112,33002.4,S132,مؤسسة الدائرة للنقليات,91,MK004
2026-01-11,7257407117,31983.4,S132,شركة القوة المتجددة للوقود,91,MK093
2026-01-11,7257407134,33001.8,S132,مؤسسة الدائرة للنقليات,ديزل,MK064
2026-01-11,7257407620,32979.4,S132,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK063
2026-01-11,7257407622,33002.1,S132,شركة النسيم الجديد المحدودة,ديزل,MK029
2026-01-11,7257406495,33001.5,S132,شركة النسيم الجديد المحدودة,ديزل,MK072
2026-01-11,7257406438,32993.0,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK035
2026-01-11,7257406435,33002.1,S132,شركة نايف الدعجاني لنقل البضائع والمهمات شركة شخص واحد,91,MK028
2026-01-11,7257406430,33001.2,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-01-11,7257406391,32990.6,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-01-11,7257406342,33003.0,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-01-11,7257406422,32003.0,S091,شركة ناقلين المحدودة,95,JA061
2026-01-11,7257406310,31998.0,S091,Al-Nassar Transport Company,95,JA069
2026-01-11,7257407312,31994.0,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-01-11,7257413992,33004.4,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-01-11,7257414020,32989.3,S132,شركة النسيم الجديد المحدودة,95,MK072
2026-01-11,7257414053,33005.7,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-01-11,7257414094,33004.6,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-01-11,7257414120,33005.0,S132,شركة النسيم الجديد المحدودة,95,MK029
2026-01-11,7257414183,33000.0,S132,شركة النسيم الجديد المحدودة,95,MK084
2026-01-11,7257414232,33003.7,S132,شركة النسيم الجديد المحدودة,95,MK016
2026-01-11,7257414270,33003.8,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
